Start Time;Duration;Title;Device Type;Bookmark;Latest Bookmark;Type;Genre
10/7/20 20:51;0:57:57;The Umbrella Academy: Season 1: We Only See Each Other at Weddings and Funerals (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:57:26;0:57:26;Mind-Bending, Quirky, Offbeat;Sci-Fi TV Dramas
10/7/20 17:48;0:10:01;Emily in Paris: Season 1: Family Affair (Episode 8);Sony Sony Android TV 2018 M2 4K Smart TV;0:10:01;Not latest view;Quirky, Romantic;Romantic TV Dramas
10/7/20 17:47;0:00:07;Emily in Paris: Season 1: Family Affair (Episode 8);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:15;Not latest view;Quirky, Romantic;Romantic TV Dramas
10/7/20 17:24;0:23:20;Emily in Paris: Season 1: French Ending (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:26:08;0:26:08;Quirky, Romantic;Romantic TV Dramas
10/7/20 0:06;0:02:41;Emily in Paris: Season 1: French Ending (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:02:49;Not latest view;Quirky, Romantic;Romantic TV Dramas
10/6/20 23:39;0:27:30;Emily in Paris: Season 1: Ringarde (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:27:38;0:27:38;Quirky, Romantic;Romantic TV Dramas
10/6/20 23:14;0:24:37;Emily in Paris: Season 1: Faux Amis (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:24:45;0:24:45;Quirky, Romantic;Romantic TV Dramas
10/6/20 22:49;0:25:13;Emily in Paris: Season 1: A Kiss Is Just a Kiss (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:25:21;0:25:21;Quirky, Romantic;Romantic TV Dramas
10/6/20 22:24;0:24:30;Emily in Paris: Season 1: Sexy or Sexist (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:24:38;0:24:38;Quirky, Romantic;Romantic TV Dramas
10/6/20 22:00;0:24:44;Emily in Paris: Season 1: Masculin Féminin (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:24:52;0:24:52;Quirky, Romantic;Romantic TV Dramas
10/6/20 21:31;0:27:16;Emily in Paris: Season 1: Emily in Paris (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:28:00;0:28:00;Quirky, Romantic;Romantic TV Dramas
10/2/20 16:53;0:59:32;What Men Want;Safari MAC (Cadmium);1:23:28;1:23:28;Goofy;Comedy Movies
10/1/20 18:19;2:10:37;Harry Potter and the Order of the Phoenix;Sony Sony Android TV 2018 M2 4K Smart TV;2:08:30;2:08:30;Exciting;Family Movies
9/26/20 21:07;0:48:17;Inside Bill's Brain: Decoding Bill Gates: Limited Series: Part 3 (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:48:21;0:48:21;Investigate;Docuseries
9/26/20 20:21;0:46:40;Inside Bill's Brain: Decoding Bill Gates: Limited Series: Part 2 (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:46:44;0:46:44;Investigate;Docuseries
9/26/20 19:31;0:49:04;Inside Bill's Brain: Decoding Bill Gates: Limited Series: Part 1 (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:49:04;0:49:04;Investigate;Docuseries
9/26/20 17:02;1:58:00;Enola Holmes;Sony Sony Android TV 2018 M2 4K Smart TV;1:56:59;1:56:59;Witty, Suspenseful, Exciting;Mystery Movies
9/26/20 16:44;0:16:14;100 Humans: Season 1: Can You Trust Your Senses? (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:17:20;Not latest view;Witty, Quirky, Investigative;Docuseries
9/26/20 16:14;0:30:06;100 Humans: Season 1: How to Be Happy (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:31:04;Not latest view;Witty, Quirky, Investigative;Docuseries
9/25/20 20:57;2:05:33;Among Family;Sony Sony Android TV 2018 M2 4K Smart TV;2:03:52;2:03:52;Quirky;Comedy Movies
9/25/20 19:50;0:39:05;100 Humans: Season 1: Pain vs. Pleasure (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:40:11;Not latest view;Witty, Quirky, Investigative;Docuseries
9/25/20 19:14;0:36:22;100 Humans: Season 1: Are You Biased? (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:37:28;Not latest view;Witty, Quirky, Investigative;Docuseries
9/25/20 17:51;0:34:16;100 Humans: Season 1: Let’s Talk About Sex (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:35:15;Not latest view;Witty, Quirky, Investigative;Docuseries
9/24/20 19:12;0:35:23;100 Humans: Season 1: The Best Age to Be Alive (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:36:28;Not latest view;Witty, Quirky, Investigative;Docuseries
9/24/20 18:35;0:36:54;100 Humans: Season 1: What Makes Us Attractive? (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:36:54;Not latest view;Witty, Quirky, Investigative;Docuseries
9/16/20 18:00;1:16:51;Harry Potter and the Goblet of Fire;Netflix Chrome MAC (Cadmium) HTML 5;2:23:45;2:23:45;Exciting;Family Movies
9/14/20 22:30;0:24:29;Harry Potter and the Goblet of Fire;Netflix Chrome MAC (Cadmium) HTML 5;1:09:44;Not latest view;Exciting;Family Movies
9/14/20 20:33;0:44:03;Harry Potter and the Goblet of Fire;Netflix Chrome MAC (Cadmium) HTML 5;0:44:23;Not latest view;Exciting;Family Movies
9/14/20 8:05;0:01:57;Harry Potter and the Prisoner of Azkaban;Apple iPhone 6s;2:09:50;2:09:50;Exciting;Family Movies
9/13/20 22:17;0:14:44;Outer Banks: Season 1: Dead Calm (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:14:44;Not latest view;Suspenseful, Exciting;Teen TV Shows
9/13/20 20:08;1:36:54;Harry Potter and the Prisoner of Azkaban;Sony Sony Android TV 2018 M2 4K Smart TV;2:10:18;Not latest view;Exciting;Family Movies
9/13/20 19:01;0:32:11;Harry Potter and the Prisoner of Azkaban;Apple iPhone 6s;0:33:57;Not latest view;Exciting;Family Movies
9/12/20 17:56;0:31:18;The Rain: Season 3: And This Too Shall Pass (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:42:58;0:42:58;Ominous, Gritty, Suspenseful;Sci-Fi TV Dramas
9/12/20 17:04;0:38:48;Harry Potter and the Chamber of Secrets;Sony Sony Android TV 2018 M2 4K Smart TV;2:32:09;2:32:09;Exciting;Family Movies
9/10/20 7:32;0:21:33;Modern Family: Season 1: The Bicycle Thief (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:21:33;0:21:33;Witty, Quirky;Sitcoms
9/10/20 7:08;0:22:57;Modern Family: Season 1: Pilot (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:22:57;0:22:57;Witty, Quirky;Sitcoms
9/10/20 7:08;0:00:05;Brooklyn Nine-Nine: Season 1: Pilot (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:05;Not latest view;Goofy;Sitcoms
9/7/20 18:51;1:26:11;Work It;Netflix Chrome MAC (Cadmium) HTML 5;1:27:55;1:27:55;Quirky, Feel-Good, Heartfelt;Comedy Movies
9/7/20 16:14;0:30:01;The Rain: Season 3: Love Yourself (Episode 5);Safari MAC (Cadmium);0:46:32;0:46:32;Ominous, Gritty, Suspenseful;Sci-Fi TV Dramas
9/7/20 15:42;0:29:56;The Rain: Season 3: Be the Change You Want in the World (Episode 4);Safari MAC (Cadmium);0:48:37;0:48:37;Ominous, Gritty, Suspenseful;Sci-Fi TV Dramas
9/7/20 15:11;0:29:45;The Rain: Season 3: Stay Strong (Episode 3);Safari MAC (Cadmium);0:44:25;0:44:25;Ominous, Gritty, Suspenseful;Sci-Fi TV Dramas
9/7/20 15:09;0:02:02;The Rain: Season 3: Never Let Go (Episode 2);Safari MAC (Cadmium);0:40:12;0:40:12;Ominous, Gritty, Suspenseful;Sci-Fi TV Dramas
9/7/20 12:33;0:13:51;The Rain: Season 3: Don't Give Up (Episode 1);Safari MAC (Cadmium);0:47:07;0:47:07;Ominous, Gritty, Suspenseful;Sci-Fi TV Dramas
9/5/20 19:54;0:00:33;How I Met Your Mother: Season 1: Milk (Episode 21);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:47;Not latest view;Witty, Quirky;Sitcoms
9/5/20 19:33;0:21:05;How I Met Your Mother: Season 1: Best Prom Ever (Episode 20);Sony Sony Android TV 2018 M2 4K Smart TV;0:21:19;0:21:19;Witty, Quirky;Sitcoms
9/5/20 19:11;0:21:44;How I Met Your Mother: Season 1: Mary the Paralegal (Episode 19);Sony Sony Android TV 2018 M2 4K Smart TV;0:21:58;0:21:58;Witty, Quirky;Sitcoms
9/5/20 18:50;0:20:57;How I Met Your Mother: Season 1: Nothing Good Happens After 2 A.M. (Episode 18);Sony Sony Android TV 2018 M2 4K Smart TV;0:21:36;0:21:36;Witty, Quirky;Sitcoms
8/23/20 19:54;0:00:01;Outer Banks: Season 1: Dead Calm (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:07;Not latest view;Suspenseful, Exciting;Teen TV Shows
8/23/20 19:53;0:01:10;Outer Banks: Season 1: Parcel 9 (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:50:05;0:50:05;Suspenseful, Exciting;Teen TV Shows
8/23/20 19:03;0:48:49;Outer Banks: Season 1: Parcel 9 (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:48:55;Not latest view;Suspenseful, Exciting;Teen TV Shows
8/23/20 18:18;0:44:41;Outer Banks: Season 1: Midsummers (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:44:22;0:44:22;Suspenseful, Exciting;Teen TV Shows
8/23/20 17:29;0:46:57;Outer Banks: Season 1: Spy Games (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:45:48;0:45:48;Suspenseful, Exciting;Teen TV Shows
8/23/20 17:29;0:00:06;Outer Banks: Season 1: The Lucky Compass (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:06;0:00:06;Suspenseful, Exciting;Teen TV Shows
8/16/20 12:22;0:00:48;Love 101: Season 1: Lust (Episode 3);Apple iPhone 6s;0:27:57;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
8/16/20 12:15;0:02:20;Love 101: Season 1: Lust (Episode 3);Apple iPhone 6s;0:27:09;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
8/16/20 12:14;0:00:32;Love 101: Season 1: Admiration (Episode 2);Apple iPhone 6s;0:00:32;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
8/16/20 12:08;0:00:20;Love 101: Season 1: Affection (Episode 5);Apple iPhone 6s;0:39:56;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
8/16/20 12:08;0:00:07;Love 101: Season 1: Longing (Episode 4);Apple iPhone 6s;0:32:57;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
8/16/20 12:07;0:00:01;Love 101: Season 1: A Turn (Episode 7);Apple iPhone 6s;0:41:14;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
8/16/20 12:07;0:00:21;Love 101: Season 1: Fun (Episode 6);Apple iPhone 6s;0:00:21;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
8/16/20 12:06;0:00:10;Love 101: Season 1: Affection (Episode 5);Apple iPhone 6s;0:39:36;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
8/16/20 12:06;0:00:22;Love 101: Season 1: A Special Moment (Episode 8);Apple iPhone 6s;0:33:18;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
8/16/20 12:05;0:00:03;Love 101: Season 1: Fun (Episode 6);Apple iPhone 6s;0:00:03;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
8/16/20 12:01;0:02:26;Love 101: Season 1: A Turn (Episode 7);Apple iPhone 6s;0:41:13;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
8/6/20 17:00;0:24:06;The Rain: Season 2: Survival of the Fittest (Episode 6);Safari MAC (Cadmium);0:41:33;0:41:33;Ominous, Gritty, Suspenseful;Sci-Fi TV Dramas
8/5/20 18:07;0:00:05;Outer Banks: Season 1: The Lucky Compass (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:13;Not latest view;Suspenseful, Exciting;Teen TV Shows
8/5/20 17:16;0:50:59;Outer Banks: Season 1: Pilot (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:50:59;0:50:59;Suspenseful, Exciting;Teen TV Shows
8/5/20 17:16;0:00:01;Outer Banks: Season 1: Spy Games (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:01;Not latest view;Suspenseful, Exciting;Teen TV Shows
8/4/20 19:27;0:33:19;Outer Banks: Season 1: The Forbidden Zone (Episode 3);Safari MAC (Cadmium);0:43:45;0:43:45;Suspenseful, Exciting;Teen TV Shows
8/4/20 18:45;0:40:49;Outer Banks: Season 1: The Lucky Compass (Episode 2);Safari MAC (Cadmium);0:43:33;Not latest view;Suspenseful, Exciting;Teen TV Shows
7/26/20 21:25;1:52:21;The Kissing Booth 2;Safari MAC (Cadmium);2:09:38;2:09:38;Swoonworthy, Romantic, Quirky;Romantic Comedy Movies
7/25/20 19:43;0:05:56;Skin Decision: Before and After: Season 1: Car Crash & Quad Mom (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:06:10;0:06:10;Intimate, Feel-Good;Medical TV Shows
7/25/20 18:59;0:44:31;Skin Decision: Before and After: Season 1: These Scars Do Not Define Me (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:43:21;0:43:21;Intimate, Feel-Good;Medical TV Shows
7/25/20 15:55;1:44:17;The Kissing Booth;Sony Sony Android TV 2018 M2 4K Smart TV;1:44:02;1:44:02;Swoonworthy, Romantic, Quirky;Romantic Comedy Movies
7/7/20 17:20;0:02:07;Harry Potter and the Chamber of Secrets;Apple iPhone 6s;1:53:23;Not latest view;Exciting;Family Movies
7/3/20 11:27;0:21:25;Exatlon: Season 1: Episode 1;Apple iPhone 6s;0:33:15;0:33:15;Exciting;Competition Reality TV
7/1/20 11:16;0:15:36;Dark: Season 1: Past and Present (Episode 3);Apple iPhone 6s;0:23:52;0:23:52;Ominous, Mind-Bending, Chilling;Sci-Fi TV Dramas
7/1/20 10:36;0:33:17;Dark: Season 1: Lies (Episode 2);Apple iPhone 6s;0:41:46;0:41:46;Ominous, Mind-Bending, Chilling;Sci-Fi TV Dramas
7/1/20 8:15;0:00:01;Dark: Season 1: Secrets (Episode 1);Apple iPhone 6s;0:49:10;0:49:10;Ominous, Mind-Bending, Chilling;Sci-Fi TV Dramas
7/1/20 7:18;0:00:01;Dark: Season 1: Secrets (Episode 1);Apple iPhone 6s;0:00:02;Not latest view;Ominous, Mind-Bending, Chilling;Sci-Fi TV Dramas
6/28/20 1:05;0:00:02;How I Met Your Mother: Season 1: Life Among the Gorillas (Episode 17);Netflix Chrome MAC (Cadmium) HTML 5;0:00:13;0:00:13;Witty, Quirky;Sitcoms
6/28/20 0:44;0:21:44;How I Met Your Mother: Season 1: Cupcake (Episode 16);Netflix Chrome MAC (Cadmium) HTML 5;0:21:44;0:21:44;Witty, Quirky;Sitcoms
6/28/20 0:16;0:21:52;How I Met Your Mother: Season 1: Game Night (Episode 15);Netflix Chrome MAC (Cadmium) HTML 5;0:21:48;0:21:48;Witty, Quirky;Sitcoms
6/27/20 23:55;0:21:47;How I Met Your Mother: Season 1: Zip, Zip, Zip (Episode 14);Netflix Chrome MAC (Cadmium) HTML 5;0:21:47;0:21:47;Witty, Quirky;Sitcoms
6/27/20 23:33;0:21:57;How I Met Your Mother: Season 1: Drumroll, Please (Episode 13);Netflix Chrome MAC (Cadmium) HTML 5;0:21:54;0:21:54;Witty, Quirky;Sitcoms
6/27/20 23:11;0:21:23;How I Met Your Mother: Season 1: The Wedding (Episode 12);Netflix Chrome MAC (Cadmium) HTML 5;0:21:31;0:21:31;Witty, Quirky;Sitcoms
6/27/20 22:48;0:21:33;How I Met Your Mother: Season 1: The Limo (Episode 11);Netflix Chrome MAC (Cadmium) HTML 5;0:21:51;0:21:51;Witty, Quirky;Sitcoms
6/27/20 22:26;0:21:50;How I Met Your Mother: Season 1: The Pineapple Incident (Episode 10);Netflix Chrome MAC (Cadmium) HTML 5;0:21:47;0:21:47;Witty, Quirky;Sitcoms
6/27/20 22:02;0:21:48;How I Met Your Mother: Season 1: Belly Full of Turkey (Episode 9);Netflix Chrome MAC (Cadmium) HTML 5;0:21:48;0:21:48;Witty, Quirky;Sitcoms
6/27/20 22:02;0:00:04;How I Met Your Mother: Season 1: The Pineapple Incident (Episode 10);Netflix Chrome MAC (Cadmium) HTML 5;0:00:04;Not latest view;Witty, Quirky;Sitcoms
6/27/20 22:02;0:00:16;How I Met Your Mother: Season 1: Belly Full of Turkey (Episode 9);Netflix Chrome MAC (Cadmium) HTML 5;0:22:18;Not latest view;Witty, Quirky;Sitcoms
6/27/20 21:35;0:22:20;How I Met Your Mother: Season 1: The Duel (Episode 8);Netflix Chrome MAC (Cadmium) HTML 5;0:22:01;0:22:01;Witty, Quirky;Sitcoms
6/25/20 13:44;0:00:04;How I Met Your Mother: Season 1: The Duel (Episode 8);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:18;Not latest view;Witty, Quirky;Sitcoms
6/25/20 13:34;0:10:26;How I Met Your Mother: Season 1: Matchmaker (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:21:39;0:21:39;Witty, Quirky;Sitcoms
6/25/20 0:18;0:01:48;How I Met Your Mother: Season 1: The Wedding (Episode 12);Netflix Chrome MAC (Cadmium) HTML 5;0:02:02;Not latest view;Witty, Quirky;Sitcoms
6/24/20 23:56;0:21:36;How I Met Your Mother: Season 1: The Limo (Episode 11);Netflix Chrome MAC (Cadmium) HTML 5;0:21:50;Not latest view;Witty, Quirky;Sitcoms
6/24/20 23:34;0:21:38;How I Met Your Mother: Season 1: The Pineapple Incident (Episode 10);Netflix Chrome MAC (Cadmium) HTML 5;0:21:52;Not latest view;Witty, Quirky;Sitcoms
6/24/20 23:13;0:21:34;How I Met Your Mother: Season 1: Belly Full of Turkey (Episode 9);Netflix Chrome MAC (Cadmium) HTML 5;0:21:48;Not latest view;Witty, Quirky;Sitcoms
6/24/20 22:51;0:21:48;How I Met Your Mother: Season 1: The Duel (Episode 8);Netflix Chrome MAC (Cadmium) HTML 5;0:21:48;Not latest view;Witty, Quirky;Sitcoms
6/24/20 22:29;0:21:54;How I Met Your Mother: Season 1: Matchmaker (Episode 7);Netflix Chrome MAC (Cadmium) HTML 5;0:21:40;Not latest view;Witty, Quirky;Sitcoms
6/24/20 22:04;0:21:51;How I Met Your Mother: Season 1: The Slutty Pumpkin (Episode 6);Netflix Chrome MAC (Cadmium) HTML 5;0:21:50;0:21:50;Witty, Quirky;Sitcoms
6/24/20 21:42;0:21:43;How I Met Your Mother: Season 1: Okay Awesome (Episode 5);Netflix Chrome MAC (Cadmium) HTML 5;0:21:58;0:21:58;Witty, Quirky;Sitcoms
6/24/20 21:06;0:17:50;How I Met Your Mother: Season 1: Return of the Shirt (Episode 4);Netflix Chrome MAC (Cadmium) HTML 5;0:21:39;0:21:39;Witty, Quirky;Sitcoms
6/22/20 22:43;0:03:56;How I Met Your Mother: Season 1: Return of the Shirt (Episode 4);Netflix Chrome MAC (Cadmium) HTML 5;0:04:10;Not latest view;Witty, Quirky;Sitcoms
6/22/20 22:22;0:20:56;How I Met Your Mother: Season 1: The Sweet Taste of Liberty (Episode 3);Netflix Chrome MAC (Cadmium) HTML 5;0:21:04;0:21:04;Witty, Quirky;Sitcoms
6/22/20 21:59;0:21:47;How I Met Your Mother: Season 1: Purple Giraffe (Episode 2);Netflix Chrome MAC (Cadmium) HTML 5;0:21:49;0:21:49;Witty, Quirky;Sitcoms
6/22/20 21:36;0:23:00;How I Met Your Mother: Season 1: Pilot (Episode 1);Netflix Chrome MAC (Cadmium) HTML 5;0:21:50;0:21:50;Witty, Quirky;Sitcoms
6/20/20 21:32;1:00:04;Harry Potter and the Chamber of Secrets;Sony Sony Android TV 2018 M2 4K Smart TV;2:10:10;Not latest view;Exciting;Family Movies
6/20/20 16:42;1:10:40;Harry Potter and the Chamber of Secrets;Sony Sony Android TV 2018 M2 4K Smart TV;1:10:40;Not latest view;Exciting;Family Movies
6/20/20 14:58;1:26:23;One-Way to Tomorrow;Sony Sony Android TV 2018 M2 4K Smart TV;1:26:52;1:26:52;Sentimental, Bittersweat,Emotional;Romantic Drama Movies
6/16/20 15:48;0:14:29;Gilmore Girls: Season 1: Pilot (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:15:21;Not latest view;Witty, Romantic, Intimate;Romantic TV Dramas
6/14/20 8:23;0:48:15;Harry Potter and the Sorcerer's Stone;Apple iPhone 6s;2:24:12;2:24:12;Exciting;Family Movies
6/10/20 22:20;1:48:28;365 Days;Safari MAC (Cadmium);1:49:48;1:49:48;Steamy;Drama Movies
6/8/20 21:30;1:38:07;Hot Sweet Sour;Safari MAC (Cadmium);1:39:43;1:39:43;Romantic, Feel Good;Romantic Comedy Movies
6/6/20 20:26;0:54:09;Jeffrey Epstein: Filthy Rich: Limited Series: Finding Their Voice (Episode 4);Safari MAC (Cadmium);0:54:25;0:54:25;Investigative;Docuseries
6/6/20 19:31;0:52:58;Jeffrey Epstein: Filthy Rich: Limited Series: The Island (Episode 3);Safari MAC (Cadmium);0:53:14;0:53:14;Investigative;Docuseries
6/6/20 18:53;0:37:51;Jeffrey Epstein: Filthy Rich: Limited Series: Follow the Money (Episode 2);Safari MAC (Cadmium);0:55:22;0:55:22;Investigative;Docuseries
6/4/20 22:30;0:20:08;Jeffrey Epstein: Filthy Rich: Limited Series: Follow the Money (Episode 2);Safari MAC (Cadmium);0:20:36;Not latest view;Investigative;Docuseries
6/4/20 21:36;0:54:20;Jeffrey Epstein: Filthy Rich: Limited Series: Hunting Grounds (Episode 1);Safari MAC (Cadmium);0:54:20;0:54:20;Investigative;Docuseries
5/28/20 8:02;0:35:19;Control Z: Season 1: Public Enemy (Episode 8);Apple iPhone 6s;0:35:30;0:35:30;Offbeat;Teen TV Shows
5/27/20 18:37;0:35:13;Control Z: Season 1: Control Z (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:34:33;0:34:33;Offbeat;Teen TV Shows
5/27/20 17:55;0:29:44;Control Z: Season 1: How Well Do You Really Know Javier? (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:32:46;0:32:46;Offbeat;Teen TV Shows
5/27/20 17:31;0:02:44;Control Z: Season 1: How Well Do You Really Know Javier? (Episode 6);Apple iPhone 6s;0:02:46;Not latest view;Offbeat;Teen TV Shows
5/27/20 11:53;0:00:01;Control Z: Season 1: How Well Do You Really Know Javier? (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:11;Not latest view;Offbeat;Teen TV Shows
5/27/20 11:18;0:34:33;Control Z: Season 1: Face to Face (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:35:34;0:35:34;Offbeat;Teen TV Shows
5/27/20 10:00;0:39:26;Control Z: Season 1: Night School (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:39:36;0:39:36;Offbeat;Teen TV Shows
5/27/20 9:22;0:37:29;Control Z: Season 1: Idiots (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:37:57;0:37:57;Offbeat;Teen TV Shows
5/27/20 8:47;0:34:55;Control Z: Season 1: Victims (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:35:03;0:35:03;Offbeat;Teen TV Shows
5/27/20 8:12;0:34:13;Control Z: Season 1: Birthday Girl (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:34:13;0:34:13;Offbeat;Teen TV Shows
5/25/20 0:36;0:05:31;How to Get Away With Murder: Season 3: Go Cry Somewhere Else (Episode 12);Safari MAC (Cadmium);0:39:38;0:39:38;Suspenseful;TV Mysteries
5/25/20 0:35;0:00:11;How to Get Away With Murder: Season 3: Go Cry Somewhere Else (Episode 12);Safari MAC (Cadmium);0:33:51;Not latest view;Suspenseful;TV Mysteries
5/24/20 23:53;0:31:56;How to Get Away With Murder: Season 3: Go Cry Somewhere Else (Episode 12);Safari MAC (Cadmium);0:33:42;Not latest view;Suspenseful;TV Mysteries
5/24/20 23:11;0:41:42;How to Get Away With Murder: Season 3: Not Everything's About Annalise (Episode 11);Safari MAC (Cadmium);0:42:21;0:42:21;Suspenseful;TV Mysteries
5/24/20 22:48;0:13:06;How to Get Away With Murder: Season 3: We're Bad People (Episode 10);Safari MAC (Cadmium);0:42:37;0:42:37;Suspenseful;TV Mysteries
5/8/20 22:00;0:42:28;Too Hot to Handle: Season 1: Extra Hot: The Reunion (Episode 9);Safari MAC (Cadmium);0:40:42;0:40:42;Scandalous, Steamy;Competition Reality TV
5/6/20 21:20;0:22:46;How to Get Away With Murder: Season 1: Smile, or Go to Jail (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:24:43;0:24:43;Suspenseful;TV Mysteries
5/6/20 20:38;0:40:47;How to Get Away With Murder: Season 1: It's All Her Fault (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:42:34;0:42:34;Suspenseful;TV Mysteries
5/6/20 19:55;0:42:52;How to Get Away With Murder: Season 1: Pilot (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:43:08;0:43:08;Suspenseful;TV Mysteries
5/2/20 20:26;0:42:44;Summertime: Season 1: Another Winter (Episode 8);Safari MAC (Cadmium);0:51:10;0:51:10;Bittersweat, Romantic;Romantic TV Dramas
5/2/20 19:58;0:27:03;Summertime: Season 1: Don't You Cry (Episode 7);Safari MAC (Cadmium);0:31:05;0:31:05;Bittersweat, Romantic;Romantic TV Dramas
5/2/20 19:13;0:42:32;Summertime: Season 1: Those Who Remain (Episode 6);Safari MAC (Cadmium);0:45:35;0:45:35;Bittersweat, Romantic;Romantic TV Dramas
5/2/20 18:40;0:29:17;Summertime: Season 1: Without You (Episode 5);Safari MAC (Cadmium);0:41:07;0:41:07;Bittersweat, Romantic;Romantic TV Dramas
5/2/20 16:14;0:34:57;Summertime: Season 1: A Glimpse of Peace (Episode 4);Safari MAC (Cadmium);0:36:47;0:36:47;Bittersweat, Romantic;Romantic TV Dramas
5/2/20 14:58;0:32:50;Summertime: Season 1: A Moment at Night (Episode 3);Safari MAC (Cadmium);0:32:24;0:32:24;Bittersweat, Romantic;Romantic TV Dramas
5/2/20 14:16;0:40:04;Summertime: Season 1: Just You & I (Episode 2);Safari MAC (Cadmium);0:39:41;0:39:41;Bittersweat, Romantic;Romantic TV Dramas
5/2/20 13:36;0:37:22;Summertime: Season 1: I Hate Summer (Episode 1);Safari MAC (Cadmium);0:35:53;0:35:53;Bittersweat, Romantic;Romantic TV Dramas
4/27/20 23:55;0:22:39;Never Have I Ever: Season 1: ... said I'm sorry (Episode 10);Safari MAC (Cadmium);0:27:21;0:27:21;Quirky, Feel-Good;Teen TV Shows
4/27/20 23:33;0:21:39;Never Have I Ever: Season 1: ... had to be on my best behavior (Episode 9);Safari MAC (Cadmium);0:23:06;0:23:06;Quirky, Feel-Good;Teen TV Shows
4/27/20 23:07;0:25:10;Never Have I Ever: Season 1: ... pissed off everyone I know (Episode 8);Safari MAC (Cadmium);0:27:21;0:27:21;Quirky, Feel-Good;Teen TV Shows
4/27/20 22:41;0:21:55;Never Have I Ever: Season 1: ... been a big, fat liar (Episode 7);Safari MAC (Cadmium);0:23:27;0:23:27;Quirky, Feel-Good;Teen TV Shows
